candidate_index,delta_proxy,delta_true,evaluator_bias,predicted_candidate_value,predicted_incumbent_value,response_strength,seed,selected,selection_group,source_transition_id,transition_id,true_candidate_value,true_incumbent_value,update_footprint
3,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=402|response=0.9|optimization=1.0,3df06a387e5b21a07e62,3df06a387e5b21a07e62,-10.0,-0.5536266375164263,0.9999999999999998
0,-3.30012665754366,-3.30012665754366,0.6,-3.1625250269126797,0.13760163063098035,0.9,403,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=403|response=0.9|optimization=1.0,18c6ec07b1d9d0eb4e77,18c6ec07b1d9d0eb4e77,-3.7625250269126798,-0.4623983693690196,0.20000000000000007
1,-8.646204963660082,-8.646204963660082,0.6,-8.508603333029102,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=403|response=0.9|optimization=1.0,7664be78f763d70e4462,7664be78f763d70e4462,-9.108603333029102,-0.4623983693690196,0.4
2,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=403|response=0.9|optimization=1.0,e630ed782f913cd6ac96,e630ed782f913cd6ac96,-10.0,-0.4623983693690196,0.6
3,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=403|response=0.9|optimization=1.0,f92cb28b684b5b26c8bd,f92cb28b684b5b26c8bd,-10.0,-0.4623983693690196,0.9999999999999998
0,-3.301041020020219,-3.301041020020219,0.6,-3.1652681143423567,0.13577290567786238,0.9,404,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=404|response=0.9|optimization=1.0,24fac9d86cbeede3ea26,24fac9d86cbeede3ea26,-3.7652681143423568,-0.4642270943221376,0.20000000000000007
1,-8.648033688613202,-8.648033688613202,0.6,-8.51226078293534,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=404|response=0.9|optimization=1.0,84b723ab506ef20652fe,84b723ab506ef20652fe,-9.112260782935339,-0.4642270943221376,0.4
2,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=404|response=0.9|optimization=1.0,9a59b44bee90813d00ce,9a59b44bee90813d00ce,-10.0,-0.4642270943221376,0.6
3,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=404|response=0.9|optimization=1.0,ceba50fa41fc540e8384,ceba50fa41fc540e8384,-10.0,-0.4642270943221376,0.9999999999999998
0,-3.32008444077502,-3.32008444077502,0.6,-3.2223983766067597,0.09768606416826031,0.9,405,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=405|response=0.9|optimization=1.0,a6f46bae9178a0899b6d,a6f46bae9178a0899b6d,-3.8223983766067597,-0.5023139358317397,0.20000000000000007
1,-8.686120530122803,-8.686120530122803,0.6,-8.588434465954544,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=405|response=0.9|optimization=1.0,7c9a7501c37c702a1ee7,7c9a7501c37c702a1ee7,-9.188434465954543,-0.5023139358317397,0.4
2,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=405|response=0.9|optimization=1.0,9710726149a69581d598,9710726149a69581d598,-10.0,-0.5023139358317397,0.6
3,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1|seed=405|response=0.9|optimization=1.0,bcad2e5f62401dc116f2,bcad2e5f62401dc116f2,-10.0,-0.5023139358317397,0.9999999999999998
2,-9.499244243099561,-9.499244243099561,0.6,-9.4,0.09924424309956104,0.9,401,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=401|response=0.9|optimization=1.5,1a43d3a611a58c7fd21c,1a43d3a611a58c7fd21c,-10.0,-0.5007557569004389,0.8999999999999998
3,-9.499244243099561,-9.499244243099561,0.6,-9.4,0.09924424309956104,0.9,401,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=401|response=0.9|optimization=1.5,f7682fadbedb50ba2f6c,f7682fadbedb50ba2f6c,-10.0,-0.5007557569004389,1.5
0,-5.785843055640832,-5.785843055640832,0.6,-5.739469693157258,0.04637336248357371,0.9,402,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=402|response=0.9|optimization=1.5,2b7698d60215ec30b749,2b7698d60215ec30b749,-6.339469693157258,-0.5536266375164263,0.30000000000000004
1,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=402|response=0.9|optimization=1.5,c2e4fec12d984571101d,c2e4fec12d984571101d,-10.0,-0.5536266375164263,0.6
2,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=402|response=0.9|optimization=1.5,3d0b4b3ede7de994791d,3d0b4b3ede7de994791d,-10.0,-0.5536266375164263,0.8999999999999998
3,-9.446373362483573,-9.446373362483573,0.6,-9.4,0.04637336248357371,0.9,402,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=402|response=0.9|optimization=1.5,bd8371c205e4838f8680,bd8371c205e4838f8680,-10.0,-0.5536266375164263,1.5
0,-5.7174218545302775,-5.7174218545302775,0.6,-5.579820223899297,0.13760163063098035,0.9,403,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=403|response=0.9|optimization=1.5,46df9c918673c619508f,46df9c918673c619508f,-6.179820223899297,-0.4623983693690196,0.30000000000000004
1,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=403|response=0.9|optimization=1.5,92f9c9d0fc2bfa668133,92f9c9d0fc2bfa668133,-10.0,-0.4623983693690196,0.6
2,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=403|response=0.9|optimization=1.5,267c2285b6c8843ed5cd,267c2285b6c8843ed5cd,-10.0,-0.4623983693690196,0.8999999999999998
3,-9.53760163063098,-9.53760163063098,0.6,-9.4,0.13760163063098035,0.9,403,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=403|response=0.9|optimization=1.5,9a178660834293b69976,9a178660834293b69976,-10.0,-0.4623983693690196,1.5
0,-5.718793398245114,-5.718793398245114,0.6,-5.583020492567252,0.13577290567786238,0.9,404,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=404|response=0.9|optimization=1.5,6c701e30b89e8e594aa1,6c701e30b89e8e594aa1,-6.183020492567252,-0.4642270943221376,0.30000000000000004
1,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=404|response=0.9|optimization=1.5,4947917e072047e0b77b,4947917e072047e0b77b,-10.0,-0.4642270943221376,0.6
2,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=404|response=0.9|optimization=1.5,675f47884945888b2f77,675f47884945888b2f77,-10.0,-0.4642270943221376,0.8999999999999998
3,-9.535772905677863,-9.535772905677863,0.6,-9.4,0.13577290567786238,0.9,404,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=404|response=0.9|optimization=1.5,069d061cc227143ce0c5,069d061cc227143ce0c5,-10.0,-0.4642270943221376,1.5
0,-5.747358529377317,-5.747358529377317,0.6,-5.649672465209057,0.09768606416826031,0.9,405,True,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=405|response=0.9|optimization=1.5,797b4ecb1d1096ed5bc3,797b4ecb1d1096ed5bc3,-6.2496724652090565,-0.5023139358317397,0.30000000000000004
1,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=405|response=0.9|optimization=1.5,14f34113d09cdac70abd,14f34113d09cdac70abd,-10.0,-0.5023139358317397,0.6
2,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=405|response=0.9|optimization=1.5,f6d618fdd010918a8a5a,f6d618fdd010918a8a5a,-10.0,-0.5023139358317397,0.8999999999999998
3,-9.49768606416826,-9.49768606416826,0.6,-9.4,0.09768606416826031,0.9,405,,controlled-e4-value-vs-improvement-v1:r=0.9:o=1.5|seed=405|response=0.9|optimization=1.5,e9778d045c9273f88622,e9778d045c9273f88622,-10.0,-0.5023139358317397,1.5
